.893,0.00
310.907,0.00
310.922,0.00
310.937,0.00
310.951,0.00
310.966,0.00
310.980,0.00
310.994,0.00
311.010,0.00
311.024,0.00
311.038,0.00
311.053,0.00
311.068,0.00
311.083,0.00
311.097,0.00
311.111,0.00
311.126,0.00
311.141,0.00
311.155,0.00
311.170,0.00
311.184,0.00
311.199,0.00
311.214,0.00
311.228,0.00
311.242,0.00
311.257,0.00
311.272,0.00
311.286,0.00
311.301,0.00
311.315,0.00
311.329,0.00
311.345,0.00
311.359,0.00
311.373,0.00
311.388,0.00
311.403,0.00
311.417,0.00
311.432,0.00
311.446,0.00
311.460,0.00
311.476,0.00
311.490,0.00
311.504,0.00
311.519,0.00
311.534,0.00
311.548,0.00
311.563,0.00
311.577,0.00
311.591,0.00
311.607,0.00
311.621,0.00
311.635,0.00
311.650,0.00
311.665,0.00
311.680,0.00
311.694,0.00
311.708,0.00
311.723,0.00
311.738,0.00
311.752,0.00
311.767,0.00
311.781,0.00
311.795,0.00
311.811,0.00
311.825,0.00
311.839,0.00
311.854,0.00
311.869,0.00
311.883,0.00
311.898,0.00
311.912,0.00
311.926,0.00
311.942,0.00
311.956,0.00
311.970,0.00
311.985,0.00
312.000,0.00
312.014,0.00
312.029,0.00
312.043,0.00
312.057,0.00
312.073,0.00
312.087,0.00
312.101,0.00
312.116,0.00
312.131,0.00
312.145,0.00
312.160,0.00
312.174,0.00
312.188,0.00
312.204,0.00
312.218,0.00
312.232,0.00
312.247,0.00
312.261,0.00
312.276,0.00
312.291,0.00
312.305,0.00
312.320,0.00
312.335,0.00
312.349,0.00
312.364,0.00
312.378,0.00
312.392,0.00
312.408,0.00
312.422,0.00
312.436,0.00
312.451,0.00
312.466,0.00
312.480,0.00
312.495,0.00
312.509,0.00
312.523,0.00
312.539,0.00
312.553,0.00
312.567,0.00
312.582,0.00
312.597,0.00
312.611,0.00
312.626,0.00
312.640,0.00
312.654,0.00
312.670,0.00
312.684,0.00
312.698,0.00
312.713,0.00
312.727,0.00
312.742,0.00
312.757,0.00
312.771,0.00
312.785,0.00
312.801,0.00
312.815,0.00
312.829,0.00
312.844,0.00
312.858,0.00
312.873,0.00
312.888,0.00
312.902,0.00
312.916,0.00
312.932,0.00
312.946,0.00
312.961,0.00
312.975,0.00
312.989,0.00
313.005,0.00
313.019,0.00
313.033,0.00
313.048,0.00
313.063,0.00
313.077,0.00
313.092,0.00
313.106,0.00
313.120,0.00
313.136,0.00
313.150,0.00
313.164,0.00
313.179,0.00
313.193,0.00
313.208,0.00
313.223,0.00
313.237,0.00
313.251,0.00
313.267,0.00
313.281,0.00
313.295,0.00
313.310,0.00
313.324,0.00
313.339,0.00
313.354,0.00
313.368,0.00
313.382,0.00
313.398,0.00
313.412,0.00
313.426,0.00
313.441,0.00
313.455,0.00
313.470,0.00
313.485,0.00
313.499,0.00
313.513,0.00
313.529,0.00
313.543,0.00
313.558,0.00
313.572,0.00
313.586,0.00
313.602,0.00
313.616,0.00
313.630,0.00
313.645,0.00
313.659,0.00
313.674,0.00
313.689,0.00
313.703,0.00
313.717,0.00
313.733,0.00
313.747,0.00
313.761,0.00
313.776,0.00
313.790,0.00
313.805,0.00
313.820,0.00
313.834,0.00
313.848,0.00
313.864,0.00
313.878,0.00
313.892,0.00
313.907,0.00
313.921,0.00
313.936,0.00
313.951,0.00
313.965,0.00
313.979,0.00
313.995,0.00
314.009,0.00
314.023,0.00
314.038,0.00
314.052,0.00
314.067,0.00
314.082,0.00
314.096,0.00
314.110,0.00
314.125,0.00
314.140,0.00
314.155,0.00
314.169,0.00
314.183,0.00
314.199,0.00
314.213,0.00
314.227,0.00
314.242,0.00
314.256,0.00
314.271,0.00
314.286,0.00
314.300,0.00
314.314,0.00
314.330,0.00
314.344,0.00
314.358,0.00
314.373,0.00
314.387,0.00
314.402,0.00
314.417,0.00
314.431,0.00
314.445,0.00
314.461,0.00
314.475,0.00
314.489,0.00
314.504,0.00
314.518,0.00
314.533,0.00
314.548,0.00
314.562,0.00
314.576,0.00
314.591,0.00
314.606,0.00
314.620,0.00
314.635,0.00
314.649,0.00
314.664,0.00
314.679,0.00
314.693,0.00
314.707,0.00
314.722,0.00
314.737,0.00
314.752,0.00
314.766,0.00
314.780,0.00
314.796,0.00
314.810,0.00
314.824,0.00
314.839,0.00
314.853,0.00
314.868,0.00
314.883,0.00
314.897,0.00
314.911,0.00
314.927,0.00
314.941,0.00
314.955,0.00
314.970,0.00
314.984,0.00
314.999,0.00
315.014,0.00
315.028,0.00
315.042,0.00
315.057,0.00
315.072,0.00
315.086,0.00
315.101,0.00
315.115,0.00
315.130,0.00
315.145,0.00
315.159,0.00
315.173,0.00
315.188,0.00
315.203,0.00
315.217,0.00
315.232,0.00
315.246,0.00
315.261,0.00
315.276,0.00
315.290,0.00
315.304,0.00
315.319,0.00
315.334,0.00
315.348,0.00
315.363,0.00
315.377,0.00
315.393,0.00
315.407,0.00
315.421,0.00
315.436,0.00
315.450,0.00
315.465,0.00
315.480,0.00
315.494,0.00
315.508,0.00
315.523,0.00
315.538,0.00
315.552,0.00
315.567,0.00
315.581,0.00
315.596,0.00
315.611,0.00
315.625,0.00
315.639,0.00
315.654,0.00
315.669,0.00
315.683,0.00
315.698,0.00
315.712,0.00
315.727,0.00
315.742,0.00
315.756,0.00
315.770,0.00
315.785,0.00
315.800,0.00
315.814,0.00
315.829,0.00
315.843,0.00
315.858,0.00
315.873,0.00
315.887,0.00
315.901,0.00
315.916,0.00
315.931,0.00
315.945,0.00
315.960,0.00
315.974,0.00
315.988,0.00
316.004,0.00
316.018,0.00
316.033,0.00
316.047,0.00
316.062,0.00
316.077,0.00
316.091,0.00
316.105,0.00
316.120,0.00
316.135,0.00
316.149,0.00
316.164,0.00
316.178,0.00
316.193,0.00
316.208,0.00
316.222,0.00
316.236,0.00
316.251,0.00
316.266,0.00
316.280,0.00
316.295,0.00
316.309,0.00
316.324,0.00
316.339,0.00
316.353,0.00
316.367,0.00
316.382,0.00
316.397,0.00
316.411,0.00
316.426,0.00
316.440,0.00
316.454,0.00
316.470,0.00
316.484,0.00
316.498,0.00
316.513,0.00
316.528,0.00
316.542,0.00
316.557,0.00
316.571,0.00
316.585,0.00
316.601,0.00
316.615,0.00
316.630,0.00
316.644,0.00
316.659,0.00
316.674,0.00
316.688,0.00
316.702,0.00
316.717,0.00
316.732,0.00
316.746,0.00
316.761,0.00
316.775,0.00
316.790,0.00
316.805,0.00
316.819,0.00
316.833,0.00
316.848,0.00
316.863,0.00
316.877,0.00
316.892,0.00
316.906,0.00
316.920,0.00
316.936,0.00
316.950,0.00
316.964,0.00
316.979,0.00
316.994,0.00
317.008,0.00
317.023,0.00
317.037,0.00
317.051,0.00
317.067,0.00
317.081,0.00
317.095,0.00
317.110,0.00
317.125,0.00
317.139,0.00
317.154,0.00
317.168,0.00
317.182,0.00
317.198,0.00
317.212,0.00
317.227,0.00
317.241,0.00
317.256,0.00
317.271,0.00
317.285,0.00
317.299,0.00
317.314,0.00
317.329,0.00
317.343,0.00
317.358,0.00
317.372,0.00
317.386,0.00
317.402,0.00
317.416,0.00
317.430,0.00
317.445,0.00
317.460,0.00
317.474,0.00
317.489,0.00
317.503,0.00
317.517,0.00
317.533,0.00
317.547,0.00
317.561,0.00
317.576,0.00
317.591,0.00
317.605,0.00
317.620,0.00
